blockNumber,timestamp, inputAmount,inputInUSD,outputAmount,outputInUSD,slippage,slippageIsAcceptable
12783063,1625697581,100000000000000000000000000,101796756412405396200000000,405945902797466788996506,101514772572904531863283129,0.002777761623790731,false
12783073,1625697681,100000000000000000000000000,101796756295969075700000000,405945902574836210632658,101514810631217007446185128,0.0027773845313696643,false
12783083,1625697789,100000000000000000000000000,101796756574162174500000000,405945903106751768986517,101514852086548374443303851,0.002776977770439615,false
12783093,1625697983,100000000000000000000000000,101796756785921129700000000,405945903511642771298204,101514933098133275189861036,0.0027761796140417516,false
12783103,1625698120,100000000000000000000000000,101796757894883665900000000,405945905632020392874878,101514986476796409229819750,0.0027756632578743723,false
12783113,1625698224,100000000000000000000000000,101796759699044304400000000,405945909081642595357168,101515027952047064097295114,0.0027752713335242873,false
12783123,1625698365,100000000000000000000000000,101796759929365947700000000,405945909522026133949108,101515081985861127367282733,0.0027747398514050836,false
12783133,1625698494,100000000000000000000000000,101796764160483345300000000,405945917612079602351357,101515132946753044326681382,0.002774278135241337,false
12783143,1625698578,100000000000000000000000000,101796764146773103400000000,405945917585865111657788,101515164989247329869399637,0.0027739614820663228,false
12783153,1625698725,100000000000000000000000000,101796764403537658300000000,405945918076808457193910,101515221303718979832364297,0.0027734077333716467,false
12783163,1625698877,100000000000000000000000000,101796764208090056000000000,405945917703105397760928,101515279139443446673412249,0.002772834503660837,false
12783173,1625699040,100000000000000000000000000,101796764504396564000000000,405945918269654422713444,101515332186912731230510425,0.0027723134173038844,false
12783183,1625699132,100000000000000000000000000,101796764427021590700000000,405945918121710606272710,101515340367348344845536041,0.002772231848456208,false
12783193,1625699242,100000000000000000000000000,101796765084051654900000000,405945919377976434616671,101515350891404390246690400,0.002772134363681733,false
12783203,1625699406,100000000000000000000000000,101796770699543392400000000,405945930115004368638811,101515371177884628782765917,0.0027719892898354637,false
12783213,1625699590,100000000000000000000000000,101796770617076115200000000,405945929957323888412310,101515387610418019640316549,0.0027718261564242397,false
12783223,1625699675,100000000000000000000000000,101796771919904679200000000,405945932448380211802871,101515396530932507217685319,0.0027717508731439633,false
12783233,1625699762,100000000000000000000000000,101796771973892615900000000,405945932551607139647456,101515404392844425505613199,0.002771673744797809,false
12783243,1625699853,100000000000000000000000000,101796772718751454600000000,405945933975804728637280,101515413298695101340320730,0.002771593109988979,false
12783253,1625700034,100000000000000000000000000,101796772850872603100000000,405945934228425239434355,101515429674717913388010795,0.002771432648772665,false
12783263,1625700178,100000000000000000000000000,101796773912349961100000000,405946413968020448651229,101515554691294272828659448,0.0027702081903691056,false
12783273,1625700299,100000000000000000000000000,101796773888326704700000000,405946413968020448651229,101515565545276617224335265,0.00277010073814421,false
12783283,1625700448,100000000000000000000000000,101796774004059050900000000,405946413968020448651229,101515578947052187244635594,0.002769969495554303,false
12783293,1625700697,100000000000000000000000000,101796774200669347900000000,405946523716237332793984,101515636159199142269360798,0.002769406291552201,false
12783303,1625700930,100000000000000000000000000,101796774351718689700000000,405946524005101458786561,101515664903019122712937308,0.0027691238486997616,false
12783313,1625701059,100000000000000000000000000,101796775119625382100000000,405946525473632813230287,101515677242785864358790789,0.0027690095212313803,false
12783323,1625701182,100000000000000000000000000,101796775129755410700000000,405946525493005303024352,101515688292296707154923755,0.0027689004742730283,false
12783333,1625701280,100000000000000000000000000,101796775139662179500000000,405946525511950834673739,101515690463809142994780974,0.002768879121727963,false
12783343,1625701400,100000000000000000000000000,101796779666153979800000000,405946534168334505758808,101515705184508228591217495,0.0027687783002137145,false
12783353,1625701485,100000000000000000000000000,101796779846849214800000000,405946534513892901321325,101515712971129287705643344,0.002768703164207409,false
12783363,1625701587,100000000000000000000000000,101796780285199806900000000,405946535352186876369158,101515722508401132828417609,0.002768613273430809,false
12783373,1625701926,100000000000000000000000000,101796780290892580800000000,405946535363073637187659,101515760201209079056535331,0.0027682410014613357,false
12783383,1625702006,100000000000000000000000000,101796780312166296500000000,405946535403757117435269,101515767402475243404456033,0.002768170077234844,false
12783393,1625702136,100000000000000000000000000,101796780729042380100000000,405946536200983615805482,101515772244349852527569175,0.002768126355933598,false
12783403,1625702254,100000000000000000000000000,101796780808463521800000000,405946536352867211493084,101515782903015693675289704,0.0027680218524865907,false
12783413,1625702365,100000000000000000000000000,101796780775575453300000000,405946536289972647263830,101515792837361699393753072,0.0027679233975339557,false
12783423,1625702512,100000000000000000000000000,101796780888451154900000000,405946536505834155254148,101515806461187423136788704,0.0027677899339859646,false
12783433,1625702628,100000000000000000000000000,101796781300120623100000000,405946537293103609186076,101515817224523407158725610,0.0027676876695559294,false
12783443,1625702800,100000000000000000000000000,101796782544511355800000000,405946539672854550144238,101515841596486196272694841,0.002767459182793086,false
12783453,1625702874,100000000000000000000000000,101796782547765858000000000,405946539679078402845691,101515848241365902852655499,0.0027673935771290736,false
12783463,1625702940,100000000000000000000000000,101796782532448876100000000,405946539649786476362340,101515854149804585512556825,0.002767335063050602,false
12783473,1625703020,100000000000000000000000000,101796782503490669000000000,405946539594407310989367,101515861301238404618846626,0.0027672641363762907,false
12783483,1625703157,100000000000000000000000000,101796782481129556300000000,405946539551644312776607,101515873614360111066939062,0.002767142287880775,false
12783493,1625703362,100000000000000000000000000,101796782697400880000000000,405946539965237783895864,101515892228089664823512448,0.002766960553132858,false
12783503,1625703561,100000000000000000000000000,101796782555187353700000000,405946539693271140542640,101515909947655883182971700,0.0027667841196152843,false
12783513,1625703680,100000000000000000000000000,101796782661712776000000000,405946539896988482301600,101515920733831809904071207,0.002766678623911334,false
12783523,1625703798,100000000000000000000000000,101796782881435438600000000,405946540317182232374928,101515931542558201059966196,0.002766574020546697,false
12783533,1625703929,100000000000000000000000000,101796782974837122800000000,405946540495801967908336,101515943392738634568009005,0.002766457885457374,false
12783543,1625704091,100000000000000000000000000,101796785386119673900000000,405946545107096183267303,101515960324792196438994655,0.0027663143847429517,false
12783553,1625704281,100000000000000000000000000,101796800938318990500000000,405946574848845080758559,101516057978876554505391717,0.002765502966051381,false
12783563,1625704366,100000000000000000000000000,101796804023957273600000000,405946580749764197593613,101516068300803876693328158,0.0027654314026577254,false
12783573,1625704491,100000000000000000000000000,101796804889847344600000000,405946582405676751491767,101516080275364016545250639,0.0027653216487659726,false
12783583,1625704654,100000000000000000000000000,101796808075902794400000000,405946588498631601186069,101516097886526180213484232,0.0027651790722924563,false
12783593,1625704744,100000000000000000000000000,101796807903378887000000000,405946588168700004375661,101516105813493545947925019,0.0027650990710876844,false
12783603,1625704877,100000000000000000000000000,101796810084413523100000000,405946592339671110001267,101516129065493542370446653,0.002764890875014636,false
12783613,1625704945,100000000000000000000000000,101796810115808385600000000,405946592399710075317732,101516135199624221644106661,0.002764830592026035,false
12783623,1625705058,100000000000000000000000000,101796825476585559300000000,405946621775379274741556,101516160554839446094349381,0.0027647314497725173,false
12783633,1625705146,100000000000000000000000000,101796825604842369400000000,405946622020655232135571,101516168579914709972218202,0.0027646534424388136,false
12783643,1625705343,100000000000000000000000000,101796830156515883500000000,405946630725191477209969,101516190768779437013281337,0.002764479100438866,false
12783653,1625705425,100000000000000000000000000,101796834102709439500000000,405946638271818720773647,101516212240469195128491755,0.002764305878311557,false
12783663,1625705555,100000000000000000000000000,101796834108397027200000000,405946638282695557606487,101516223913629677583026137,0.0027641906283482065,false
12783673,1625705642,100000000000000000000000000,101796834078065128200000000,405946638224689398634248,101516231691871782581546716,0.0027641134970912695,false
12783683,1625705755,100000000000000000000000000,101796854775929244900000000,405943624355368795993966,101515490526387304710390351,0.0027716385753837613,false
12783693,1625705911,100000000000000000000000000,101796861382062187700000000,405943624355368795993966,101515530620197443774252370,0.0027713076033388795,false
12783703,1625705998,100000000000000000000000000,101796861424687095300000000,405943624355368795993966,101515538439679495339624887,0.0027712307823177795,false
12783713,1625706125,100000000000000000000000000,101796865195471836800000000,405943624355368795993966,101515550839747676582198242,0.002771145439266265,false
12783723,1625706321,100000000000000000000000000,101796868324168638600000000,405943791023553532371748,101515622152534236105961181,0.002770471831535559,false
12783733,1625706490,100000000000000000000000000,101796868651505076300000000,405943791648997007281913,101515645420558297300688974,0.0027702452147324585,false
12783743,1625706660,100000000000000000000000000,101796869338854688500000000,405943792962319565321094,101515661357639447419771706,0.0027700945593462922,false
12783753,1625706888,100000000000000000000000000,101796869440838190800000000,405943793157179984531287,101515681921261680569982004,0.002769892436861099,false
12783763,1625707059,100000000000000000000000000,101796870489207015100000000,405943795160303850449456,101515698305123114083456233,0.002769740924588815,false
12783773,1625707201,100000000000000000000000000,101796870600960755200000000,405943795373832312362670,101516045352167742413174398,0.002766313914404517,false
12783783,1625707398,100000000000000000000000000,101796870536498210700000000,405943795250663387882397,101516062098809841399146675,0.002766147857617307,false
12783793,1625707499,100000000000000000000000000,101796870473824116600000000,405952217358955580124756,101518178958084677779270968,0.002745237538732015,false
12783803,1625707601,100000000000000000000000000,101796872295289497100000000,405952217358955580124756,101518188358500607054742483,0.002745162628442044,false
12783813,1625707729,100000000000000000000000000,101796872831793259400000000,405952217358955580124756,101518199485800964151768111,0.0027450580034298344,false
12783823,1625707930,100000000000000000000000000,101796872537945682600000000,405952217358955580124756,101518216524358978453419790,0.002744886810731595,false
12783833,1625708101,100000000000000000000000000,101796872529477391600000000,405952323305728364639171,101518264698022441560563638,0.0027444108927954236,false
12783843,1625708173,100000000000000000000000000,101796872603100181700000000,405952323446769657450069,101518270914542716615499678,0.0027443502144750553,false
12783853,1625708308,100000000000000000000000000,101796872812156545600000000,405952323847264935504492,101518282640815905658766536,0.002744236447796533,false
12783863,1625708455,100000000000000000000000000,101796872850581116700000000,405952323920875989386262,101518295222117651192423262,0.0027441125548253176,false
12783873,1625708537,100000000000000000000000000,101796872867280375400000000,405952323952867238642010,101518302235571646127553566,0.002744043444129929,false
12783883,1625708652,100000000000000000000000000,101796872979483994400000000,405952324167818932303920,101518312159402031828503616,0.0027439465270520103,false
12783893,1625708796,100000000000000000000000000,101796872889092002500000000,405952323994652398787611,101518324357200970023089792,0.00274382515328897,false
12783903,1625708926,100000000000000000000000000,101796872988710534100000000,405952324185494479239034,101518335548498131267521102,0.002743715592926854,false
12783913,1625709044,100000000000000000000000000,101796873170060073900000000,405952324532910997619913,101518345796762359966144657,0.002743616152447226,false
12783923,1625709238,100000000000000000000000000,101796873357754521000000000,405952324892482636345560,101518362536260705500172772,0.0027434526575853546,false
12783933,1625709351,100000000000000000000000000,101796874783518281800000000,405949512912738503287689,101517663961502345401423629,0.0027503668930148883,false
12783943,1625709430,100000000000000000000000000,101796874860241294200000000,405949512912738503287689,101517670731749415236909364,0.0027503007750211417,false
12783953,1625709609,100000000000000000000000000,101796874831914810200000000,405949512912738503287689,101517685994576710224905172,0.0027501497360076232,false
12783963,1625709759,100000000000000000000000000,101796875315622827900000000,405949512912738503287689,101517699240046623941122783,0.0027500236674598,false
12783973,1625709872,100000000000000000000000000,101796875467516649500000000,405961884964473985263036,101520822788640679836493584,0.0027191729863211833,false
12783983,1625710000,100000000000000000000000000,101796870490084083400000000,405961875400768697410897,101520828778331947803723814,0.00271906479757833,false
12783993,1625710121,100000000000000000000000000,101796870547359181300000000,405961875510817836820999,101520839160060853959630752,0.0027189628216441886,false
12784003,1625710198,100000000000000000000000000,101796870932640056100000000,405961876251101662811073,101520843514127303755700152,0.002718923611724433,false
12784013,1625710361,100000000000000000000000000,101796870983588134200000000,405961876348993981287857,101520857466490116684275906,0.0027187863064408457,false
12784023,1625710574,100000000000000000000000000,101796871016091393400000000,405961876411446178082064,101520875669614086158506894,0.0027186068348690196,false
12784033,1625710710,100000000000000000000000000,101796871018401630200000000,405961876415885097956575,101520887276512234567803046,0.002718492216657875,false
12784043,1625710894,100000000000000000000000000,101796871496289700800000000,405961877334105623744714,101520910066025546237391363,0.0027182718327158906,false
12784053,1625711004,100000000000000000000000000,101796871521322401500000000,405961877382203789306646,101520919477165716106620972,0.0027181791258179544,false
12784063,1625711149,100000000000000000000000000,101796872116405763300000000,405957797059634145063542,101519908369076930294011945,0.0027281717623495183,false
12784073,1625711324,100000000000000000000000000,101796868912548896900000000,405957797059634145063542,101519922076141179457062452,0.0027280048166309356,false
12784083,1625711440,100000000000000000000000000,101796868976509721800000000,405957797059634145063542,101519931998832571005995120,0.002727907438712096,false
12784093,1625711561,100000000000000000000000000,101796869086550406800000000,405957797059634145063542,101519942365798909810148116,0.002727806126540777,false
12784103,1625711763,100000000000000000000000000,101796869173463569200000000,405957884124192436629016,101519987216050216478301459,0.0027273639901481683,false
12784113,1625711933,100000000000000000000000000,101796869377830206700000000,405957884516394204673187,101520002056706709727955716,0.0027272194199605693,false
12784123,1625712089,100000000000000000000000000,101796869363506087100000000,405957884488904663835809,101520015353925857621434604,0.0027270879403933357,false
12784133,1625712206,100000000000000000000000000,101796869404579107900000000,405957884567728250483473,101520025378162647891568756,0.00272698933422455,false
12784143,1625712328,100000000000000000000000000,101796869469158375400000000,405957884691662876803612,101520035852329391565726010,0.0027268865156002686,false
12784153,1625712465,100000000000000000000000000,101796869473835713300000000,405957334155939031947141,101519904265027097341737140,0.0027281862686312497,false
12784163,1625712589,100000000000000000000000000,101796869485637391800000000,405957334155939031947141,101519914850389106897120858,0.002728081831593787,false
12784173,1625712729,100000000000000000000000000,101796869500339497200000000,405957334155939031947141,101519926802131270046468274,0.0027279639272002054,false
12784183,1625712923,100000000000000000000000000,101796869476211578200000000,405957334155939031947141,101519943346808049862298939,0.0027278002752375574,false
12784193,1625713101,100000000000000000000000000,101796869511498248800000000,405957421227579649529360,101519986133202824690930488,0.0027273780153214133,false
12784203,1625713220,100000000000000000000000000,101796869503083994800000000,405957421211434034772385,101519996279071734113320981,0.002727277720254717,false
12784213,1625713326,100000000000000000000000000,101796884524396897800000000,405957450034941467845357,101520020201434185390820274,0.0027271893998184193,false
12784223,1625713541,100000000000000000000000000,101796884467035391700000000,405957449924873880412287,101520038490452605247642298,0.0027270081916765943,false
12784233,1625713718,100000000000000000000000000,101796884154713740100000000,405957449325578410387755,101520053284433850268166016,0.0027268589931122023,false
12784243,1625713852,100000000000000000000000000,101796911122305560000000000,405957501072081850214318,101520091427892638445818344,0.0027267478832950776,false
12784253,1625713927,100000000000000000000000000,101796918512586340500000000,405957515252848356781382,101520105147104164721516248,0.0027266851731593267,false
12784263,1625714168,100000000000000000000000000,101796936697284626700000000,405957550146370595591642,101520143722047153767317353,0.0027264832878419742,false
12784273,1625714252,100000000000000000000000000,101796936727553841700000000,405957550204452363682987,101520150919703013206110235,0.00272641249390726,false
12784283,1625714401,100000000000000000000000000,101796937517692392300000000,405957551720601489586236,101520164416367335782417928,0.0027262869688617908,false
12784293,1625714506,100000000000000000000000000,101796937524804559700000000,405957551734248597849427,101520173383007122690945013,0.0027261984743987,false
12784303,1625714626,100000000000000000000000000,101796937655070502500000000,405957551984208043847992,101520183751563513905135683,0.0027260973461618043,false
12784313,1625714691,100000000000000000000000000,101796916309822449000000000,405957511026096963147211,101520168157150112464088152,0.00272604111770125,false
12784323,1625714858,100000000000000000000000000,101796925210916556600000000,405957528105871506635429,101520191223022799371028743,0.0027259009716187332,false
12784333,1625714955,100000000000000000000000000,101796929798665431300000000,405957536909026501534030,101520207796098127278292324,0.0027257824680884113,false
12784343,1625715077,100000000000000000000000000,101796931424031239800000000,405957540027842956660318,101520219626095638881144750,0.002725681632237853,false
12784353,1625715265,100000000000000000000000000,101796932732350831300000000,405962189460723355565286,101521398300536512641973071,0.0027140527654934132,false
12784363,1625715399,100000000000000000000000000,101796952117519814000000000,405962189460723355565286,101521451728797709463800836,0.002713716008101219,false
12784373,1625715549,100000000000000000000000000,101796951891718328700000000,405962189460723355565286,101521472314521240153464307,0.0027135104615467753,false
12784383,1625715641,100000000000000000000000000,101796952819117470200000000,405962189460723355565286,101521475378208634640761108,0.002713489336936492,false
12784393,1625715730,100000000000000000000000000,101796952801991705500000000,405962311916107766504467,101521521739305026650546860,0.002713031266355026,false
12784403,1625715832,100000000000000000000000000,101796953006559146400000000,405962312309212266810828,101521530621924887463121992,0.002712945549057544,false
12784413,1625716008,100000000000000000000000000,101796953694503698400000000,405962313631192426184322,101521546241578068215314291,0.002712798052447729,false
12784423,1625716103,100000000000000000000000000,101796953963480060500000000,405962314148067530828400,101521555233743160936299427,0.002712711887665753,false
12784433,1625716205,100000000000000000000000000,101796953965480362100000000,405962314151911385691040,101521569233572624198044077,0.0027125736332360706,false
12784443,1625716331,100000000000000000000000000,101797008330705350100000000,405962418622145567742348,101521633909985708600674610,0.0027124703387240157,false
12784453,1625716446,100000000000000000000000000,101797008777870988100000000,405962419481435415139382,101521644613165287524755917,0.002712369029825412,false
12784463,1625716578,100000000000000000000000000,101797017851588613600000000,405962436917822277679522,101521679085216304744409260,0.0027121179323796873,false
12784473,1625716792,100000000000000000000000000,101797017700512448300000000,405962436627508819300241,101521697317927248254259222,0.0027119363629530824,false
12784483,1625716953,100000000000000000000000000,101797020942448895000000000,405962442857331803011226,101521713968052346416833549,0.0027118038460538507,false
12784493,1625717044,100000000000000000000000000,101797024957651072200000000,405962450573090052692264,101521725286893631771388512,0.002711731602073053,false
12784503,1625717195,100000000000000000000000000,101797025322024362000000000,405962451273282976977771,101521739769003198967426727,0.0027115921540306065,false
12784513,1625717294,100000000000000000000000000,101797025277459324700000000,405962451187645185705252,101521748226756554486992186,0.002711508179389588,false
12784523,1625717425,100000000000000000000000000,101797025468835045100000000,405962451555399707611448,101521759632330798171947988,0.002711397413728278,false
12784533,1625717563,100000000000000000000000000,101797025467038805400000000,405962451551947988291546,101521771473493458640124362,0.0027112804431039805,false
12784543,1625717727,100000000000000000000000000,101797026910885859300000000,405962454326496805100882,101521792259323626290631193,0.0027110893674846537,false
12784553,1625717816,100000000000000000000000000,101797026911576311200000000,405962454327823602480802,101521799897690429894437125,0.002711013931621098,false
12784563,1625717945,100000000000000000000000000,101797028253452907100000000,405962456906422255691727,101521812298505912008899963,0.0027109046688191807,false
12784573,1625718122,100000000000000000000000000,101797028300524899500000000,405962456996877500025774,101521827534725640100526774,0.0027107546473701394,false
12784583,1625718240,100000000000000000000000000,101797031416664031000000000,405962462984963145181987,101521840750735331119593628,0.0027106548097799443,false
12784593,1625718376,100000000000000000000000000,101797031381650519900000000,405962462917679917101409,101521847898181372087459292,0.0027105838710219654,false
12784603,1625718464,100000000000000000000000000,101797031374535560900000000,405962462904007554797714,101521855443827672638333617,0.0027105092741350756,false
12784613,1625718591,100000000000000000000000000,101797032595928000400000000,405962389388064117777577,101521838012040000835409647,0.002710693475184822,false
12784623,1625718746,100000000000000000000000000,101797032583190611400000000,405962389388064117777577,101521851311975647799146541,0.002710561988958693,false
